iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
HUN,Europe,Hungary,2020-09-11,10191.0,476.0,466.857,630.0,2.0,1.429,1054.931,49.274,48.327,65.215,0.207,0.148,12.0,1.242,259.0,26.811,,,,,517222.0,11637.0,53.541,1.205,9298.0,0.962,19.916,0.05,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-12,10909.0,718.0,503.857,631.0,1.0,1.429,1129.255,74.324,52.157,65.319,0.104,0.148,15.0,1.5530000000000002,282.0,29.191,,,,,529063.0,11841.0,54.766,1.226,9833.0,1.018,19.515,0.051,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-13,11825.0,916.0,561.857,633.0,2.0,1.286,1224.076,94.821,58.161,65.526,0.207,0.133,16.0,1.656,282.0,29.191,,,,,537897.0,8834.0,55.681,0.914,9700.0,1.004,17.264,0.057999999999999996,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-14,12309.0,484.0,560.286,637.0,4.0,1.857,1274.177,50.102,57.998,65.94,0.414,0.192,16.0,1.656,287.0,29.709,,,,,549211.0,11314.0,56.852,1.171,9684.0,1.002,17.284000000000002,0.057999999999999996,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-15,13153.0,844.0,598.571,642.0,5.0,2.429,1361.545,87.367,61.962,66.457,0.518,0.251,17.0,1.76,306.0,31.676,,,,,557864.0,8653.0,57.748,0.896,10103.0,1.046,16.879,0.059000000000000004,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-16,14460.0,1307.0,736.571,654.0,12.0,4.0,1496.84,135.295,76.247,67.699,1.242,0.414,18.0,1.8630000000000002,324.0,33.539,,,,,567691.0,9827.0,58.765,1.017,10316.0,1.068,14.005,0.071,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-17,15170.0,710.0,779.286,663.0,9.0,5.0,1570.336,73.496,80.668,68.631,0.932,0.518,21.0,2.174,328.0,33.953,,,,,580072.0,12381.0,60.047,1.282,10641.0,1.102,13.655,0.073,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-18,16111.0,941.0,845.714,669.0,6.0,5.571,1667.745,97.408,87.545,69.252,0.621,0.577,29.0,3.002,374.0,38.715,,,,,591618.0,11546.0,61.242,1.195,10628.0,1.1,12.567,0.08,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-19,16920.0,809.0,858.714,675.0,6.0,6.286,1751.489,83.744,88.891,69.873,0.621,0.651,30.0,3.105,386.0,39.957,,,,,604122.0,12504.0,62.536,1.294,10723.0,1.11,12.487,0.08,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-20,17990.0,1070.0,880.714,683.0,8.0,7.143,1862.251,110.762,91.168,70.701,0.828,0.739,32.0,3.313,404.0,41.82,,,,,615999.0,11877.0,63.766,1.229,11157.0,1.155,12.668,0.079,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-21,18866.0,876.0,936.714,686.0,3.0,7.0,1952.931,90.68,96.965,71.012,0.311,0.725,35.0,3.623,463.0,47.928000000000004,,,,,626021.0,10022.0,64.803,1.037,10973.0,1.136,11.714,0.085,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-22,19499.0,633.0,906.571,694.0,8.0,7.429,2018.457,65.526,93.845,71.84,0.828,0.769,36.0,3.727,534.0,55.278,,,,,632031.0,6010.0,65.425,0.622,10595.0,1.097,11.687000000000001,0.086,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-23,20450.0,951.0,855.714,702.0,8.0,6.857,2116.901,98.444,88.58,72.668,0.828,0.71,35.0,3.623,558.0,57.762,,,,,645492.0,13461.0,66.819,1.393,11114.0,1.15,12.988,0.077,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-24,21200.0,750.0,861.429,709.0,7.0,6.571,2194.537,77.637,89.172,73.393,0.725,0.68,32.0,3.313,549.0,56.83,,,,,657437.0,11945.0,68.055,1.236,11052.0,1.144,12.83,0.078,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-25,22127.0,927.0,859.429,718.0,9.0,7.0,2290.497,95.959,88.965,74.324,0.932,0.725,30.0,3.105,577.0,59.729,,,,,668553.0,11116.0,69.206,1.151,10991.0,1.138,12.789000000000001,0.078,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-26,23077.0,950.0,879.571,730.0,12.0,7.857,2388.837,98.34,91.05,75.567,1.242,0.813,36.0,3.727,589.0,60.971000000000004,,,,,680335.0,11782.0,70.426,1.22,10888.0,1.127,12.379000000000001,0.081,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-27,24014.0,937.0,860.571,736.0,6.0,7.571,2485.831,96.994,89.083,76.188,0.621,0.784,38.0,3.9339999999999997,620.0,64.18,,,,,690408.0,10073.0,71.468,1.043,10630.0,1.1,12.352,0.081,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-28,24716.0,702.0,835.714,749.0,13.0,9.0,2558.499,72.668,86.51,77.533,1.346,0.932,44.0,4.555,693.0,71.737,,,,,697473.0,7065.0,72.2,0.731,10207.0,1.057,12.214,0.08199999999999999,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-29,25567.0,851.0,866.857,757.0,8.0,9.0,2646.591,88.092,89.734,78.362,0.828,0.932,51.0,5.279,755.0,78.155,,,,,704510.0,7037.0,72.928,0.728,10354.0,1.072,11.944,0.084,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-30,26461.0,894.0,858.714,765.0,8.0,9.0,2739.135,92.543,88.891,79.19,0.828,0.932,54.0,5.59,773.0,80.018,,,,,715677.0,11167.0,74.084,1.156,10026.0,1.038,11.675999999999998,0.086,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-01,27309.0,848.0,872.714,781.0,16.0,10.286,2826.916,87.781,90.34,80.846,1.656,1.065,52.0,5.382999999999999,757.0,78.362,,,,,727649.0,11972.0,75.323,1.239,10030.0,1.038,11.493,0.087,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-02,28631.0,1322.0,929.143,798.0,17.0,11.429,2963.764,136.848,96.181,82.606,1.76,1.183,47.0,4.865,740.0,76.602,,,,,740043.0,12394.0,76.606,1.283,10213.0,1.057,10.992,0.091,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-03,29717.0,1086.0,948.571,812.0,14.0,11.714,3076.183,112.418,98.192,84.055,1.449,1.213,43.0,4.4510000000000005,704.0,72.875,,,,,751217.0,11174.0,77.763,1.157,10126.0,1.048,10.675,0.094,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-04,30575.0,858.0,937.286,822.0,10.0,12.286,3164.999,88.817,97.024,85.09,1.035,1.272,42.0,4.348,685.0,70.908,,,,,759174.0,7957.0,78.587,0.824,9824.0,1.017,10.481,0.095,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-05,31480.0,905.0,966.286,833.0,11.0,12.0,3258.681,93.682,100.026,86.229,1.139,1.242,40.0,4.141,649.0,67.182,,,,,765598.0,6424.0,79.252,0.665,9732.0,1.007,10.072000000000001,0.099,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-06,32298.0,818.0,961.571,853.0,20.0,13.714,3343.357,84.676,99.538,88.299,2.07,1.42,37.0,3.83,627.0,64.904,,,,,771297.0,5699.0,79.842,0.59,9541.0,0.988,9.922,0.10099999999999999,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-07,33114.0,816.0,950.429,877.0,24.0,16.0,3427.826,84.469,98.384,90.783,2.484,1.656,41.0,4.244,656.0,67.906,,,,,781023.0,9726.0,80.848,1.007,9335.0,0.966,9.822000000000001,0.102,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-08,34046.0,932.0,962.429,898.0,21.0,16.714,3524.303,96.477,99.627,92.957,2.174,1.73,56.0,5.797000000000001,804.0,83.227,,,,,792485.0,11462.0,82.035,1.186,9262.0,0.959,9.624,0.10400000000000001,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-09,35222.0,1176.0,941.571,913.0,15.0,16.429,3646.038,121.735,97.468,94.51,1.553,1.701,82.0,8.488,993.0,102.791,,,,,803648.0,11163.0,83.19,1.156,9086.0,0.941,9.65,0.10400000000000001,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-10,36596.0,1374.0,982.714,933.0,20.0,17.286,3788.269,142.231,101.727,96.58,2.07,1.789,110.0,11.387,1174.0,121.52799999999999,,,,,815367.0,11719.0,84.403,1.213,9164.0,0.949,9.325,0.107,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-11,37664.0,1068.0,1012.714,954.0,21.0,18.857,3898.824,110.555,104.832,98.754,2.174,1.952,138.0,14.285,1252.0,129.602,,,,,825570.0,10203.0,85.46,1.056,9485.0,0.982,9.366,0.107,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-12,38577.0,913.0,1013.857,968.0,14.0,19.286,3993.334,94.51,104.95,100.203,1.449,1.996,154.0,15.940999999999999,1418.0,146.786,,,,,834097.0,8527.0,86.342,0.883,9786.0,1.013,9.652000000000001,0.10400000000000001,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-13,39862.0,1285.0,1080.571,996.0,28.0,20.429,4126.352,133.018,111.856,103.102,2.898,2.115,160.0,16.563,1519.0,157.241,,,,,841220.0,7123.0,87.08,0.737,9989.0,1.034,9.244,0.10800000000000001,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-14,40782.0,920.0,1095.429,1023.0,27.0,20.857,4221.586,95.235,113.394,105.897,2.795,2.159,156.0,16.148,1538.0,159.207,,,,,850878.0,9658.0,88.079,1.0,9979.0,1.033,9.11,0.11,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-15,41732.0,950.0,1098.0,1052.0,29.0,22.0,4319.926,98.34,113.66,108.899,3.002,2.277,167.0,17.287,1555.0,160.967,,,,,861620.0,10742.0,89.191,1.112,9876.0,1.022,8.995,0.111,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-16,43025.0,1293.0,1114.714,1085.0,33.0,24.571,4453.772,133.846,115.391,112.315,3.416,2.544,171.0,17.701,1642.0,169.97299999999998,,,,,871417.0,9797.0,90.206,1.014,9681.0,1.002,8.685,0.115,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-17,44816.0,1791.0,1174.286,1109.0,24.0,25.143,4639.169,185.397,121.557,114.799,2.484,2.603,185.0,19.15,1693.0,175.252,,,,,884388.0,12971.0,91.548,1.343,9860.0,1.021,8.397,0.11900000000000001,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-18,46290.0,1474.0,1232.286,1142.0,33.0,26.857,4791.752,152.582,127.561,118.215,3.416,2.78,179.0,18.529,1712.0,177.21900000000002,,,,,894385.0,9997.0,92.583,1.035,9831.0,1.018,7.978,0.125,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-19,47768.0,1478.0,1313.0,1173.0,31.0,29.286,4944.748,152.997,135.916,121.424,3.209,3.032,188.0,19.461,1896.0,196.266,,,,,904036.0,9651.0,93.582,0.999,9991.0,1.034,7.609,0.131,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-20,48757.0,989.0,1270.714,1211.0,38.0,30.714,5047.126,102.377,131.539,125.358,3.934,3.179,197.0,20.393,1960.0,202.891,,,,,910368.0,6332.0,94.238,0.655,9878.0,1.023,7.774,0.129,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-21,50180.0,1423.0,1342.571,1259.0,48.0,33.714,5194.429,147.303,138.978,130.327,4.969,3.49,201.0,20.807,2023.0,209.41299999999998,,,,,919481.0,9113.0,95.181,0.943,9800.0,1.014,7.2989999999999995,0.13699999999999998,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-22,52212.0,2032.0,1497.143,1305.0,46.0,36.143,5404.773,210.344,154.978,135.088,4.762,3.741,197.0,20.393,2132.0,220.696,,,,,935842.0,16361.0,96.875,1.694,10603.0,1.098,7.082000000000001,0.141,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-23,54278.0,2066.0,1607.571,1352.0,47.0,38.143,5618.637,213.864,166.409,139.954,4.865,3.948,200.0,20.703000000000003,2209.0,228.667,,,,,949470.0,13628.0,98.285,1.411,11150.0,1.154,6.936,0.14400000000000002,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-24,56098.0,1820.0,1611.714,1390.0,38.0,40.143,5807.036,188.399,166.838,143.887,3.934,4.155,205.0,21.221,2245.0,232.393,,,,,961441.0,11971.0,99.524,1.239,11008.0,1.14,6.83,0.146,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-25,59247.0,3149.0,1851.0,1425.0,35.0,40.429,6133.008,325.972,191.608,147.51,3.623,4.185,221.0,22.877,2449.0,253.51,,,,,980373.0,18932.0,101.484,1.96,12284.0,1.272,6.636,0.151,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-26,61563.0,2316.0,1970.714,1472.0,47.0,42.714,6372.75,239.743,204.0,152.375,4.865,4.422,233.0,24.119,2602.0,269.348,,,,,990383.0,10010.0,102.52,1.036,12335.0,1.277,6.2589999999999995,0.16,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-27,63642.0,2079.0,2126.429,1535.0,63.0,46.286,6587.96,215.21,220.119,158.897,6.522,4.791,243.0,25.154,2891.0,299.265,,,,,1002093.0,11710.0,103.733,1.212,13104.0,1.356,6.162000000000001,0.162,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-28,65933.0,2291.0,2250.429,1578.0,43.0,45.571,6825.115,237.155,232.955,163.348,4.451,4.717,263.0,27.225,3166.0,327.731,,,,,1017689.0,15596.0,105.347,1.614,14030.0,1.452,6.234,0.16,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-29,68127.0,2194.0,2273.571,1634.0,56.0,47.0,7052.229,227.114,235.351,169.145,5.797,4.865,255.0,26.397,3197.0,330.94,,,,,1032942.0,15253.0,106.926,1.579,13871.0,1.436,6.101,0.16399999999999998,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-30,71413.0,3286.0,2447.857,1699.0,65.0,49.571,7392.382,340.153,253.392,175.874,6.729,5.131,267.0,27.639,3753.0,388.495,,,,,1048580.0,15638.0,108.545,1.619,14159.0,1.466,5.784,0.17300000000000001,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-31,75321.0,3908.0,2746.143,1750.0,51.0,51.429,7796.922,404.54,284.269,181.153,5.279,5.324,281.0,29.088,4048.0,419.032,,,,,1065143.0,16563.0,110.259,1.715,14815.0,1.534,5.395,0.185,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-11-01,79199.0,3878.0,2850.286,1819.0,69.0,56.286,8198.357,401.435,295.05,188.295,7.143,5.826,306.0,31.676,4205.0,435.284,,,,,1083743.0,18600.0,112.185,1.925,14767.0,1.529,5.181,0.193,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-11-02,82780.0,3581.0,3031.0,1889.0,70.0,59.571,8569.048,370.691,313.757,195.542,7.246,6.167,,,,,,,,,1097371.0,13628.0,113.595,1.411,15284.0,1.582,5.043,0.198,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-11-03,86769.0,3989.0,3303.857,1973.0,84.0,62.571,8981.973,412.925,342.002,204.237,8.695,6.477,,,,,,,,,1111991.0,14620.0,115.109,1.513,15700.0,1.625,4.752,0.21,tests performed,50.0,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-11-04,90988.0,4219.0,3579.286,2063.0,90.0,69.286,9418.706,436.734,370.513,213.553,9.316,7.172,,,,,,,,,1129648.0,17657.0,116.937,1.828,15994.0,1.656,4.468,0.22399999999999998,tests performed,50.0,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-11-05,94916.0,3928.0,3827.0,2147.0,84.0,73.286,9825.317,406.611,396.155,222.249,8.695,7.586,,,,,,,,,1147616.0,17968.0,118.797,1.86,16382.0,1.696,4.281000000000001,0.23399999999999999,tests performed,57.41,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-11-06,99625.0,4709.0,4030.286,2250.0,103.0,78.714,10312.773,487.456,417.199,232.911,10.662,8.148,,,,,,,,,1167641.0,20025.0,120.869,2.073,17009.0,1.761,4.22,0.237,tests performed,57.41,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-11-07,104943.0,5318.0,4231.714,2357.0,107.0,86.714,10863.271,550.498,438.05,243.987,11.076,8.976,,,,,,,,,1189962.0,22321.0,123.18,2.311,17831.0,1.846,4.2139999999999995,0.237,tests performed,57.41,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-11-08,109616.0,4673.0,4345.286,2438.0,81.0,88.429,11347.001,483.73,449.806,252.372,8.385,9.154,,,,,,,,,1209151.0,19189.0,125.166,1.986,17915.0,1.854,4.123,0.243,tests performed,57.41,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-11-09,114778.0,5162.0,4571.143,2493.0,55.0,86.286,11881.35,534.349,473.186,258.065,5.693,8.932,,,,,,,,,1225399.0,16248.0,126.848,1.682,18290.0,1.893,4.001,0.25,tests performed,57.41,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-11-10,118918.0,4140.0,4592.714,2596.0,103.0,89.0,12309.906,428.556,475.419,268.727,10.662,9.213,,,,,,,,,,,,,,,,,,,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-11-11,122863.0,3945.0,4553.571,2697.0,101.0,90.571,12718.276,408.37,471.367,279.182,10.455,9.376,,,,,,,,,,,,,,,,,,,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
